order_id,order_date,ship_date,ship_mode,customer_id,country,city,state,postal_code,region
CA-2015-141250,2015-01-19,2015-01-23,Standard Class,PM-18940,United States,Texas City,Texas,77590,Central
CA-2014-145541,2014-12-14,2014-12-21,Standard Class,TB-21400,United States,New York City,New York,10024,East
CA-2014-138513,2014-05-23,2014-05-27,Standard Class,EH-13990,United States,Bellevue,Washington,98006,West
CA-2015-135489,2015-09-19,2015-09-22,Second Class,GW-14605,United States,New York City,New York,10024,East
CA-2015-125696,2015-10-02,2015-10-06,Standard Class,NP-18685,United States,Wilson,North Carolina,27893,South
CA-2016-105081,2016-12-25,2016-12-30,Standard Class,JE-15715,United States,Seattle,Washington,98115,West
US-2016-146857,2016-05-06,2016-05-08,Second Class,BE-11455,United States,Springfield,Missouri,65807,Central
CA-2016-166275,2016-10-24,2016-10-24,Same Day,SS-20590,United States,San Francisco,California,94109,West
CA-2017-144498,2017-05-06,2017-05-06,Same Day,MB-18085,United States,Charlotte,North Carolina,28205,South
CA-2017-103352,2017-11-27,2017-11-30,Second Class,RP-19390,United States,New York City,New York,10011,East
CA-2014-108609,2014-10-31,2014-11-02,Second Class,AJ-10780,United States,Lorain,Ohio,44052,East
CA-2017-128328,2017-08-05,2017-08-09,Standard Class,PO-18865,United States,Indianapolis,Indiana,46203,Central
US-2015-156496,2015-08-10,2015-08-16,Standard Class,WB-21850,United States,Redmond,Oregon,97756,West
US-2016-127334,2016-12-15,2016-12-21,Standard Class,MP-18175,United States,Springfield,Oregon,97477,West
US-2017-124779,2017-09-08,2017-09-11,First Class,BF-11020,United States,Arlington,Texas,76017,Central
CA-2017-135937,2017-02-20,2017-02-27,Standard Class,KM-16375,United States,Gilbert,Arizona,85234,West
CA-2015-129322,2015-08-08,2015-08-10,Second Class,DB-13405,United States,Lawrence,Massachusetts,1841,East
CA-2017-162173,2017-10-26,2017-11-01,Standard Class,OT-18730,United States,Virginia Beach,Virginia,23464,South
CA-2016-115483,2016-07-14,2016-07-18,Second Class,JS-15880,United States,Irving,Texas,75061,Central
CA-2017-122175,2017-05-12,2017-05-14,Second Class,CA-12775,United States,Vineland,New Jersey,8360,East
CA-2017-161088,2017-05-25,2017-05-29,Standard Class,MH-18115,United States,Columbus,Georgia,31907,South
CA-2014-154837,2014-08-23,2014-08-27,Second Class,RB-19645,United States,Los Angeles,California,90032,West
CA-2015-153794,2015-09-11,2015-09-16,Standard Class,SB-20290,United States,San Diego,California,92024,West
CA-2015-135510,2015-09-05,2015-09-12,Standard Class,TW-21025,United States,Charlottesville,Virginia,22901,South
CA-2015-109337,2015-11-21,2015-11-23,Second Class,DL-13330,United States,Lawrence,Indiana,46226,Central
CA-2014-150329,2014-10-10,2014-10-14,Standard Class,SD-20485,United States,Phoenix,Arizona,85023,West
CA-2017-145037,2017-09-02,2017-09-07,Second Class,TB-21055,United States,Meriden,Connecticut,6450,East
CA-2017-154466,2017-01-01,2017-01-02,First Class,DP-13390,United States,Franklin,Wisconsin,53132,Central
CA-2014-109134,2014-11-05,2014-11-10,Standard Class,DE-13255,United States,Los Angeles,California,90008,West
US-2015-129637,2015-12-17,2015-12-22,Standard Class,MC-18100,United States,Bloomington,Illinois,61701,Central
CA-2015-165162,2015-05-14,2015-05-21,Standard Class,HG-15025,United States,Los Angeles,California,90032,West
CA-2017-140494,2017-03-10,2017-03-15,Second Class,CM-11815,United States,San Francisco,California,94109,West
CA-2017-104108,2017-12-02,2017-12-09,Standard Class,RP-19855,United States,Houston,Texas,77095,Central
US-2017-165869,2017-07-31,2017-08-05,Standard Class,LS-17200,United States,Milwaukee,Wisconsin,53209,Central
CA-2017-160899,2017-08-11,2017-08-13,Second Class,DR-12940,United States,Lake Charles,Louisiana,70601,South
CA-2017-144225,2017-09-30,2017-10-02,Second Class,CC-12475,United States,Baltimore,Maryland,21215,East
US-2016-163538,2016-08-26,2016-08-30,Standard Class,SS-20515,United States,Franklin,Wisconsin,53132,Central
US-2016-155103,2016-12-02,2016-12-07,Standard Class,JF-15190,United States,New York City,New York,10024,East
CA-2017-145429,2017-07-21,2017-07-25,Standard Class,SW-20455,United States,San Diego,California,92024,West
CA-2015-153535,2015-05-20,2015-05-24,Standard Class,SG-20470,United States,Wilson,North Carolina,27893,South
CA-2015-139164,2015-06-23,2015-06-28,Standard Class,CS-12355,United States,Long Beach,California,90805,West
CA-2016-112277,2016-09-10,2016-09-15,Standard Class,SC-20695,United States,Fort Lauderdale,Florida,33311,South
CA-2014-167724,2014-04-13,2014-04-18,Standard Class,BF-11170,United States,Baltimore,Maryland,21215,East
CA-2015-123141,2015-11-14,2015-11-19,Standard Class,GZ-14470,United States,Rio Rancho,New Mexico,87124,West
CA-2016-149503,2016-12-09,2016-12-12,First Class,SP-20650,United States,Stockton,California,95207,West
CA-2017-163069,2017-08-18,2017-08-21,Second Class,PJ-19015,United States,Columbus,Ohio,43229,East
CA-2017-107629,2017-12-14,2017-12-14,Same Day,DB-13060,United States,Skokie,Illinois,60076,Central
CA-2016-134789,2016-04-08,2016-04-15,Standard Class,CK-12325,United States,Hot Springs,Arkansas,71901,South
CA-2016-130442,2016-12-16,2016-12-19,First Class,SF-20065,United States,Goldsboro,North Carolina,27534,South
CA-2017-102974,2017-09-19,2017-09-24,Standard Class,DP-13105,United States,Los Angeles,California,90032,West
US-2017-166394,2017-09-04,2017-09-06,Second Class,VM-21835,United States,Nashua,New Hampshire,3060,East
CA-2016-128811,2016-09-12,2016-09-16,Standard Class,SF-20200,United States,Seattle,Washington,98103,West
CA-2017-145443,2017-08-10,2017-08-15,Second Class,SC-20695,United States,Richmond,Indiana,47374,Central
CA-2016-165827,2016-11-04,2016-11-09,Standard Class,MF-17665,United States,Miami,Florida,33180,South
CA-2015-156734,2015-06-18,2015-06-20,First Class,BV-11245,United States,Smyrna,Tennessee,37167,South
CA-2014-120096,2014-07-04,2014-07-07,First Class,KE-16420,United States,Aurora,Colorado,80013,West
CA-2015-141754,2015-12-20,2015-12-25,Standard Class,EM-14200,United States,Miami,Florida,33142,South
CA-2016-123358,2016-04-10,2016-04-17,Standard Class,BT-11680,United States,San Francisco,California,94122,West
CA-2014-144029,2014-05-26,2014-05-31,Standard Class,MM-18055,United States,Chicago,Illinois,60623,Central
US-2017-101784,2017-07-06,2017-07-11,Standard Class,PO-18850,United States,Los Angeles,California,90008,West
CA-2015-156923,2015-02-16,2015-02-20,Standard Class,SP-20860,United States,Dover,New Hampshire,3820,East
CA-2017-111269,2017-06-16,2017-06-18,Second Class,CS-12355,United States,Dublin,Ohio,43017,East
CA-2017-159156,2017-11-13,2017-11-16,First Class,KB-16600,United States,New York City,New York,10009,East
CA-2017-100230,2017-12-11,2017-12-15,Standard Class,AA-10375,United States,New York City,New York,10035,East
CA-2016-154767,2016-06-28,2016-06-30,Second Class,BP-11155,United States,Paterson,New Jersey,7501,East
CA-2017-124205,2017-09-15,2017-09-19,Standard Class,TC-21145,United States,Lakewood,New Jersey,8701,East
CA-2017-165715,2017-12-02,2017-12-08,Standard Class,BG-11035,United States,Greensboro,North Carolina,27405,South
CA-2017-100636,2017-06-26,2017-06-30,Standard Class,DO-13435,United States,New York City,New York,10035,East
CA-2016-162943,2016-07-24,2016-07-26,Second Class,DB-12970,United States,New York City,New York,10035,East
CA-2016-144764,2016-09-02,2016-09-08,Standard Class,RL-19615,United States,Chicago,Illinois,60623,Central
CA-2017-100615,2017-04-20,2017-04-24,Standard Class,SJ-20215,United States,Chicago,Illinois,60653,Central
CA-2014-109302,2014-08-12,2014-08-16,Standard Class,CS-12175,United States,Lakewood,New Jersey,8701,East
CA-2017-139787,2017-09-19,2017-09-23,Standard Class,JP-16135,United States,Columbus,Georgia,31907,South
CA-2017-139402,2017-12-09,2017-12-13,Standard Class,NC-18535,United States,Phoenix,Arizona,85023,West
CA-2016-119018,2016-11-04,2016-11-08,Standard Class,CW-11905,United States,Los Angeles,California,90004,West
CA-2015-105361,2015-03-29,2015-04-04,Standard Class,CM-12115,United States,New York City,New York,10024,East
US-2016-152373,2016-09-05,2016-09-11,Standard Class,PT-19090,United States,San Antonio,Texas,78207,Central
US-2017-166037,2017-01-28,2017-02-01,Standard Class,CL-12700,United States,New York City,New York,10009,East
US-2016-147711,2016-09-03,2016-09-08,Second Class,HF-14995,United States,Baltimore,Maryland,21215,East
CA-2017-121293,2017-07-25,2017-07-28,Second Class,JC-15775,United States,Philadelphia,Pennsylvania,19143,East
CA-2015-118843,2015-09-13,2015-09-20,Standard Class,JH-15910,United States,Atlanta,Georgia,30318,South
CA-2015-161445,2015-09-07,2015-09-09,Second Class,CC-12610,United States,Durham,North Carolina,27707,South
CA-2016-124527,2016-11-16,2016-11-17,First Class,IM-15055,United States,Roseville,California,95661,West
CA-2016-162348,2016-11-10,2016-11-15,Standard Class,BF-11170,United States,Sacramento,California,95823,West
CA-2014-141005,2014-08-15,2014-08-18,First Class,CS-12355,United States,Fairfield,Connecticut,6824,East
CA-2015-145394,2015-11-16,2015-11-20,Standard Class,MC-17605,United States,Chicago,Illinois,60610,Central
CA-2015-168809,2015-08-25,2015-08-25,Same Day,MC-18100,United States,Houston,Texas,77041,Central
CA-2016-109827,2016-12-25,2017-01-01,Standard Class,LW-16825,United States,Phoenix,Arizona,85023,West
CA-2014-152233,2014-10-05,2014-10-06,First Class,KH-16510,United States,Pomona,California,91767,West
CA-2014-125682,2014-11-22,2014-11-25,First Class,RB-19645,United States,Atlanta,Georgia,30318,South
CA-2017-162880,2017-12-25,2017-12-29,Standard Class,GD-14590,United States,Everett,Washington,98208,West
CA-2015-128125,2015-03-31,2015-04-05,Standard Class,EB-13705,United States,Houston,Texas,77095,Central
CA-2017-156237,2017-09-14,2017-09-15,First Class,PS-18760,United States,Philadelphia,Pennsylvania,19140,East
CA-2014-144414,2014-06-17,2014-06-21,Standard Class,GH-14425,United States,Seattle,Washington,98105,West
CA-2017-163860,2017-12-28,2018-01-01,Standard Class,LO-17170,United States,Peoria,Illinois,61604,Central
US-2017-115609,2017-11-02,2017-11-07,Standard Class,CS-12505,United States,Los Angeles,California,90036,West
CA-2015-154291,2015-07-25,2015-07-29,Standard Class,YS-21880,United States,Montgomery,Alabama,36116,South
CA-2016-118689,2016-10-02,2016-10-09,Standard Class,TC-20980,United States,Lafayette,Indiana,47905,Central
CA-2016-140438,2016-12-24,2016-12-27,Second Class,PW-19030,United States,New York City,New York,10009,East
US-2017-123204,2017-07-21,2017-07-27,Standard Class,CS-11860,United States,New York City,New York,10024,East
CA-2015-112522,2015-10-10,2015-10-17,Standard Class,DP-13165,United States,Chicago,Illinois,60610,Central
CA-2016-153101,2016-09-08,2016-09-08,Same Day,PJ-19015,United States,Santa Ana,California,92704,West
CA-2016-142615,2016-11-20,2016-11-24,Standard Class,BM-11575,United States,Montebello,California,90640,West
CA-2017-142643,2017-10-15,2017-10-20,Standard Class,DL-13495,United States,Thousand Oaks,California,91360,West
CA-2015-116260,2015-07-06,2015-07-12,Standard Class,BF-10975,United States,Vineland,New Jersey,8360,East
CA-2017-107517,2017-02-05,2017-02-09,Standard Class,FC-14335,United States,Torrance,California,90503,West
CA-2015-166338,2015-12-06,2015-12-07,First Class,MP-18175,United States,Troy,Ohio,45373,East
CA-2016-123946,2016-09-12,2016-09-17,Standard Class,AJ-10795,United States,Springfield,Virginia,22153,South
CA-2014-147543,2014-07-06,2014-07-12,Standard Class,BC-11125,United States,El Cajon,California,92020,West
US-2016-159093,2016-05-09,2016-05-14,Standard Class,RS-19420,United States,Los Angeles,California,90036,West
CA-2016-162110,2016-07-18,2016-07-22,Standard Class,NP-18670,United States,Phoenix,Arizona,85023,West
US-2016-163461,2016-06-18,2016-06-21,First Class,BT-11440,United States,Frankfort,Illinois,60423,Central
CA-2014-101462,2014-04-20,2014-04-25,Standard Class,BP-11230,United States,Los Angeles,California,90045,West
US-2016-100461,2016-01-08,2016-01-12,Standard Class,JO-15145,United States,Franklin,Wisconsin,53132,Central
US-2017-162670,2017-12-23,2017-12-28,Second Class,MF-18250,United States,Little Rock,Arkansas,72209,South
CA-2017-128965,2017-04-17,2017-04-22,Standard Class,PS-18760,United States,Los Angeles,California,90008,West
CA-2017-138618,2017-12-01,2017-12-08,Standard Class,MY-17380,United States,San Antonio,Texas,78207,Central
US-2016-126452,2016-08-21,2016-08-28,Standard Class,SC-20230,United States,Los Angeles,California,90004,West
CA-2016-145009,2016-12-05,2016-12-08,Second Class,RF-19345,United States,Chicago,Illinois,60610,Central
CA-2015-162544,2015-12-16,2015-12-19,First Class,SG-20080,United States,Seattle,Washington,98105,West
CA-2014-124394,2014-10-17,2014-10-22,Second Class,TB-21520,United States,Beaumont,Texas,77705,Central
US-2016-121013,2016-09-05,2016-09-10,Standard Class,MM-17920,United States,Chesapeake,Virginia,23320,South
US-2015-123918,2015-10-15,2015-10-15,Same Day,CG-12520,United States,Dallas,Texas,75217,Central
CA-2015-137113,2015-12-01,2015-12-05,Second Class,TW-21025,United States,Seattle,Washington,98105,West
CA-2015-120677,2015-05-31,2015-06-04,Standard Class,BD-11320,United States,Minneapolis,Minnesota,55407,Central
CA-2017-123036,2017-09-10,2017-09-17,Standard Class,HA-14905,United States,Springfield,Ohio,45503,East
CA-2017-120222,2017-04-25,2017-05-02,Standard Class,LL-16840,United States,Los Angeles,California,90032,West
CA-2017-164756,2017-09-18,2017-09-22,Standard Class,SS-20140,United States,Columbus,Georgia,31907,South
CA-2017-122028,2017-08-18,2017-08-25,Standard Class,CK-12205,United States,Lakewood,Ohio,44107,East
US-2015-165512,2015-05-24,2015-05-26,Second Class,VS-21820,United States,Naperville,Illinois,60540,Central
CA-2015-140557,2015-09-07,2015-09-11,Standard Class,TN-21040,United States,New York City,New York,10009,East
US-2017-135013,2017-07-24,2017-07-24,Same Day,HR-14830,United States,Huntington Beach,California,92646,West
CA-2017-111220,2017-09-02,2017-09-08,Standard Class,JS-15595,United States,Chicago,Illinois,60653,Central
US-2017-149006,2017-12-06,2017-12-08,Second Class,BN-11470,United States,Brentwood,California,94513,West
CA-2017-149468,2017-05-20,2017-05-20,Same Day,AR-10405,United States,Trenton,Michigan,48183,Central
CA-2016-140249,2016-09-27,2016-10-03,Standard Class,SW-20455,United States,Seattle,Washington,98103,West
US-2017-135503,2017-12-10,2017-12-15,Standard Class,JE-16165,United States,North Charleston,South Carolina,29406,South
CA-2014-126277,2014-09-13,2014-09-18,Second Class,LH-16900,United States,Columbus,Ohio,43229,East
US-2017-115301,2017-07-29,2017-08-02,Standard Class,VG-21790,United States,Seattle,Washington,98103,West
CA-2017-168942,2017-08-01,2017-08-05,Second Class,EM-13960,United States,San Francisco,California,94109,West
US-2017-128398,2017-05-02,2017-05-05,Second Class,EM-13825,United States,Los Angeles,California,90049,West
CA-2015-104115,2015-06-12,2015-06-16,Standard Class,JH-15910,United States,West Palm Beach,Florida,33407,South
CA-2014-142510,2014-12-22,2014-12-29,Standard Class,NP-18700,United States,Chicago,Illinois,60623,Central
CA-2014-124247,2014-12-16,2014-12-21,Standard Class,SH-20635,United States,Sacramento,California,95823,West
CA-2016-105473,2016-04-16,2016-04-18,Second Class,BM-11785,United States,Seattle,Washington,98115,West
CA-2015-102806,2015-05-21,2015-05-28,Standard Class,HG-14965,United States,Philadelphia,Pennsylvania,19143,East
CA-2017-121706,2017-02-26,2017-03-02,Standard Class,BM-11140,United States,Santa Barbara,California,93101,West
CA-2017-109211,2017-04-04,2017-04-10,Standard Class,PS-19045,United States,New York City,New York,10011,East
CA-2015-134257,2015-03-16,2015-03-19,Second Class,MS-17710,United States,Auburn,Alabama,36830,South
CA-2015-137925,2015-11-30,2015-12-04,Standard Class,JL-15235,United States,New York City,New York,10035,East
CA-2016-140046,2016-07-28,2016-08-03,Standard Class,KM-16660,United States,Los Angeles,California,90032,West
CA-2016-140382,2016-06-23,2016-06-25,Second Class,RD-19900,United States,San Francisco,California,94109,West
CA-2014-164182,2014-07-14,2014-07-18,Standard Class,ST-20530,United States,Philadelphia,Pennsylvania,19140,East
CA-2017-137365,2017-11-30,2017-12-03,Second Class,BP-11095,United States,El Paso,Texas,79907,Central
CA-2016-129847,2016-09-02,2016-09-04,First Class,TA-21385,United States,Chicago,Illinois,60653,Central
CA-2014-126963,2014-06-15,2014-06-15,Same Day,PS-18760,United States,El Paso,Texas,79907,Central
CA-2016-125094,2016-11-05,2016-11-09,Standard Class,NP-18700,United States,Seattle,Washington,98105,West
